event_id,sede,start_time,end_time,total_kwh,avg_occupancy,category,duration_hours,ai_recommendation
Sogamoso_429,Sogamoso,2025-09-26 08:00:00,2025-09-26 08:00:00,26.852,72.7,Pico de Demanda Inesperado,1,Pending...
Duitama_273,Duitama,2023-12-06 21:00:00,2023-12-06 21:00:00,26.83736217191035,16.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_191,Sogamoso,2022-12-30 22:00:00,2022-12-30 22:00:00,26.815983497848816,4.5,Consumo Fantasma,1,Pending...
Duitama_104,Duitama,2019-06-10 07:00:00,2019-06-10 07:00:00,26.773,72.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_365,Sogamoso,2025-04-10 07:00:00,2025-04-10 07:00:00,26.77,59.3,Pico de Demanda Inesperado,1,Pending...
Duitama_208,Duitama,2022-08-29 08:00:00,2022-08-29 08:00:00,26.745,63.7,Pico de Demanda Inesperado,1,Pending...
Duitama_308,Duitama,2024-05-09 07:00:00,2024-05-09 07:00:00,26.719,61.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_319,Sogamoso,2024-09-19 15:00:00,2024-09-19 15:00:00,26.695,69.5,Pico de Demanda Inesperado,1,Pending...
Duitama_15,Duitama,2018-06-17 14:00:00,2018-06-17 14:00:00,26.680585228792445,4.3,Consumo Fantasma,1,Pending...
Chiquinquirá_6,Chiquinquirá,2018-04-16 12:00:00,2018-04-16 12:00:00,26.680585228792445,48.4,Pico de Demanda Inesperado,1,Pending...
Duitama_337,Duitama,2024-09-12 07:00:00,2024-09-12 07:00:00,26.656,68.3,Pico de Demanda Inesperado,1,Pending...
Duitama_130,Duitama,2019-09-12 07:00:00,2019-09-12 07:00:00,26.639,78.7,Pico de Demanda Inesperado,1,Pending...
Duitama_158,Duitama,2020-01-16 03:00:00,2020-01-16 03:00:00,26.63782788066938,15.1,Uso Nocturno Inusual,1,Pending...
Duitama_341,Duitama,2024-09-30 10:00:00,2024-09-30 10:00:00,26.634,71.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_397,Sogamoso,2025-06-10 07:00:00,2025-06-10 07:00:00,26.623,68.8,Pico de Demanda Inesperado,1,Pending...
Duitama_13,Duitama,2018-06-03 04:00:00,2018-06-03 04:00:00,26.587944307859136,17.5,Uso Nocturno Inusual,1,Pending...
Sogamoso_423,Sogamoso,2025-09-15 07:00:00,2025-09-15 07:00:00,26.58,64.9,Pico de Demanda Inesperado,1,Pending...
Duitama_82,Duitama,2019-04-08 17:00:00,2019-04-08 17:00:00,26.561,72.6,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_17,Chiquinquirá,2018-11-24 11:00:00,2018-11-24 11:00:00,26.55943940911043,44.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_433,Sogamoso,2025-09-30 17:00:00,2025-09-30 17:00:00,26.557,71.1,Pico de Demanda Inesperado,1,Pending...
Tunja_89,Tunja,2020-03-16 08:00:00,2020-03-16 08:00:00,26.545186959736075,36.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_315,Sogamoso,2024-09-13 07:00:00,2024-09-13 07:00:00,26.483,76.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_123,Sogamoso,2021-03-01 08:00:00,2021-03-01 08:00:00,26.46679848817712,26.1,Pico de Demanda Inesperado,1,Pending...
Duitama_314,Duitama,2024-05-24 10:00:00,2024-05-24 10:00:00,26.441,76.7,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_114,Chiquinquirá,2024-07-12 08:00:00,2024-07-12 08:00:00,26.431167364741235,5.0,Pico de Demanda Inesperado,1,Pending...
Duitama_156,Duitama,2019-12-26 06:00:00,2019-12-26 06:00:00,26.374157567243813,3.3,Consumo Fantasma,1,Pending...
Sogamoso_241,Sogamoso,2023-09-20 08:00:00,2023-09-20 08:00:00,26.314,71.53333333333333,Pico de Demanda Inesperado,1,Pending...
Duitama_216,Duitama,2022-09-27 17:00:00,2022-09-27 17:00:00,26.284,75.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_177,Sogamoso,2022-09-22 07:00:00,2022-09-22 07:00:00,26.266,69.1,Pico de Demanda Inesperado,1,Pending...
Duitama_123,Duitama,2019-09-02 15:00:00,2019-09-02 15:00:00,26.25,55.8,Pico de Demanda Inesperado,1,Pending...
Duitama_224,Duitama,2023-01-03 05:00:00,2023-01-03 05:00:00,26.11048725381825,4.2,Consumo Fantasma,1,Pending...
Duitama_402,Duitama,2025-09-08 08:00:00,2025-09-08 08:00:00,26.051,67.8,Pico de Demanda Inesperado,1,Pending...
Duitama_300,Duitama,2024-04-23 10:00:00,2024-04-23 10:00:00,26.03,72.3,Pico de Demanda Inesperado,1,Pending...
Duitama_367,Duitama,2025-04-17 17:00:00,2025-04-17 17:00:00,26.029,65.3,Pico de Demanda Inesperado,1,Pending...
Tunja_69,Tunja,2019-07-17 07:00:00,2019-07-17 07:00:00,26.02497255757212,4.9,Consumo Fantasma,1,Pending...
Duitama_370,Duitama,2025-04-21 14:00:00,2025-04-21 14:00:00,26.023,51.6,Pico de Demanda Inesperado,1,Pending...
Duitama_354,Duitama,2025-01-04 00:00:00,2025-01-04 00:00:00,26.01784633288494,4.4,Consumo Fantasma,1,Pending...
Duitama_336,Duitama,2024-09-09 14:00:00,2024-09-09 14:00:00,26.007,70.2,Pico de Demanda Inesperado,1,Pending...
Duitama_266,Duitama,2023-09-25 09:00:00,2023-09-25 09:00:00,25.978,62.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_324,Sogamoso,2024-09-26 07:00:00,2024-09-26 07:00:00,25.944,59.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_165,Sogamoso,2022-08-24 07:00:00,2022-08-24 07:00:00,25.939,40.15,Pico de Demanda Inesperado,1,Pending...
Tunja_37,Tunja,2018-10-18 20:00:00,2018-10-18 20:00:00,25.88244806382857,30.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_281,Sogamoso,2024-05-16 09:00:00,2024-05-16 09:00:00,25.881,86.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_280,Sogamoso,2024-05-14 08:00:00,2024-05-14 08:00:00,25.854,67.8,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_80,Chiquinquirá,2023-04-04 18:00:00,2023-04-04 18:00:00,25.85394316507986,33.9,Pico de Demanda Inesperado,1,Pending...
Duitama_134,Duitama,2019-09-16 11:00:00,2019-09-16 11:00:00,25.843,53.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_419,Sogamoso,2025-09-03 17:00:00,2025-09-03 17:00:00,25.811,67.7,Pico de Demanda Inesperado,1,Pending...
Duitama_100,Duitama,2019-05-27 09:00:00,2019-05-27 09:00:00,25.794,76.8,Pico de Demanda Inesperado,1,Pending...
Duitama_157,Duitama,2020-01-01 01:00:00,2020-01-01 01:00:00,25.775554693520903,4.4,Consumo Fantasma,1,Pending...
Sogamoso_168,Sogamoso,2022-08-30 08:00:00,2022-08-30 08:00:00,25.764,72.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_414,Sogamoso,2025-08-28 07:00:00,2025-08-28 07:00:00,25.744,65.7,Pico de Demanda Inesperado,1,Pending...
Duitama_334,Duitama,2024-09-06 09:00:00,2024-09-06 09:00:00,25.72,71.5,Pico de Demanda Inesperado,1,Pending...
Duitama_330,Duitama,2024-08-26 07:00:00,2024-08-26 07:00:00,25.699,40.25,Pico de Demanda Inesperado,1,Pending...
Duitama_294,Duitama,2024-04-12 09:00:00,2024-04-12 09:00:00,25.681,81.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_388,Sogamoso,2025-05-27 07:00:00,2025-05-27 07:00:00,25.66,75.6,Pico de Demanda Inesperado,1,Pending...
Duitama_269,Duitama,2023-10-08 08:00:00,2023-10-08 08:00:00,25.65440887383889,13.5,Pico de Demanda Inesperado,1,Pending...
Duitama_385,Duitama,2025-06-05 07:00:00,2025-06-05 07:00:00,25.595,28.68,Pico de Demanda Inesperado,1,Pending...
Duitama_40,Duitama,2019-01-15 10:00:00,2019-01-15 10:00:00,25.592,81.8,Pico de Demanda Inesperado,1,Pending...
Duitama_318,Duitama,2024-06-06 07:00:00,2024-06-06 07:00:00,25.586,31.174999999999997,Pico de Demanda Inesperado,1,Pending...
Sogamoso_50,Sogamoso,2019-01-02 02:00:00,2019-01-02 02:00:00,25.561767952905583,4.2,Consumo Fantasma,1,Pending...
Sogamoso_237,Sogamoso,2023-09-06 10:00:00,2023-09-06 10:00:00,25.495,79.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_431,Sogamoso,2025-09-29 07:00:00,2025-09-29 07:00:00,25.494,64.1,Pico de Demanda Inesperado,1,Pending...
Duitama_242,Duitama,2023-05-22 07:00:00,2023-05-22 07:00:00,25.487,50.733333333333334,Pico de Demanda Inesperado,1,Pending...
Sogamoso_370,Sogamoso,2025-04-17 16:00:00,2025-04-17 16:00:00,25.45,70.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_273,Sogamoso,2024-04-29 08:00:00,2024-04-29 08:00:00,25.449,75.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_277,Sogamoso,2024-05-07 09:00:00,2024-05-07 09:00:00,25.447,78.2,Pico de Demanda Inesperado,1,Pending...
Duitama_317,Duitama,2024-06-03 17:00:00,2024-06-03 17:00:00,25.428,54.2,Pico de Demanda Inesperado,1,Pending...
Duitama_47,Duitama,2019-01-24 17:00:00,2019-01-24 17:00:00,25.422,79.7,Pico de Demanda Inesperado,1,Pending...
Duitama_373,Duitama,2025-04-29 08:00:00,2025-04-29 08:00:00,25.416,73.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_95,Sogamoso,2019-09-09 07:00:00,2019-09-09 07:00:00,25.415,42.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_182,Sogamoso,2022-09-29 07:00:00,2022-09-29 07:00:00,25.396,83.0,Pico de Demanda Inesperado,1,Pending...
Duitama_332,Duitama,2024-08-30 09:00:00,2024-08-30 09:00:00,25.382,70.8,Pico de Demanda Inesperado,1,Pending...
Duitama_78,Duitama,2019-04-01 10:00:00,2019-04-01 10:00:00,25.373,67.15,Pico de Demanda Inesperado,1,Pending...
Sogamoso_178,Sogamoso,2022-09-23 09:00:00,2022-09-23 09:00:00,25.37,72.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_302,Sogamoso,2024-08-22 09:00:00,2024-08-22 09:00:00,25.366,76.5,Pico de Demanda Inesperado,1,Pending...
Duitama_89,Duitama,2019-04-19 07:00:00,2019-04-19 07:00:00,25.356,64.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_109,Sogamoso,2019-12-14 23:00:00,2019-12-14 23:00:00,25.34085498760308,4.0,Consumo Fantasma,1,Pending...
Chiquinquirá_89,Chiquinquirá,2023-08-16 13:00:00,2023-08-16 13:00:00,25.333728762915904,7.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_291,Sogamoso,2024-06-06 17:00:00,2024-06-06 17:00:00,25.331,70.9,Pico de Demanda Inesperado,1,Pending...
Duitama_138,Duitama,2019-09-23 07:00:00,2019-09-23 07:00:00,25.331,56.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_181,Sogamoso,2022-09-27 07:00:00,2022-09-27 07:00:00,25.319,71.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_282,Sogamoso,2024-05-23 17:00:00,2024-05-23 17:00:00,25.308,65.9,Pico de Demanda Inesperado,1,Pending...
Duitama_331,Duitama,2024-08-26 11:00:00,2024-08-26 11:00:00,25.306,53.5,Pico de Demanda Inesperado,1,Pending...
Duitama_383,Duitama,2025-06-04 07:00:00,2025-06-04 07:00:00,25.306,75.4,Pico de Demanda Inesperado,1,Pending...
Duitama_141,Duitama,2019-09-24 17:00:00,2019-09-24 17:00:00,25.298,66.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_219,Sogamoso,2023-06-14 07:00:00,2023-06-14 07:00:00,25.293,62.4,Pico de Demanda Inesperado,1,Pending...
Duitama_154,Duitama,2019-12-16 02:00:00,2019-12-16 02:00:00,25.29097141479284,3.7,Consumo Fantasma,1,Pending...
Duitama_65,Duitama,2019-03-08 10:00:00,2019-03-08 10:00:00,25.246,78.1,Pico de Demanda Inesperado,1,Pending...
Duitama_143,Duitama,2019-09-30 07:00:00,2019-09-30 07:00:00,25.227,41.8,Pico de Demanda Inesperado,1,Pending...
Duitama_93,Duitama,2019-04-30 07:00:00,2019-04-30 07:00:00,25.225,66.8,Pico de Demanda Inesperado,1,Pending...
Duitama_152,Duitama,2019-12-12 19:00:00,2019-12-12 19:00:00,25.219709167921064,3.5,Consumo Fantasma,1,Pending...
Duitama_44,Duitama,2019-01-22 10:00:00,2019-01-22 10:00:00,25.205,74.6,Pico de Demanda Inesperado,1,Pending...
Duitama_409,Duitama,2025-09-22 07:00:00,2025-09-22 07:00:00,25.203,54.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_211,Sogamoso,2023-04-28 09:00:00,2023-04-28 09:00:00,25.203,69.3,Pico de Demanda Inesperado,1,Pending...
Duitama_298,Duitama,2024-04-22 10:00:00,2024-04-22 10:00:00,25.195,63.8,Pico de Demanda Inesperado,1,Pending...
Duitama_212,Duitama,2022-09-12 11:00:00,2022-09-12 11:00:00,25.18,52.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_425,Sogamoso,2025-09-17 07:00:00,2025-09-17 07:00:00,25.177,38.266666666666666,Pico de Demanda Inesperado,1,Pending...
Duitama_137,Duitama,2019-09-19 07:00:00,2019-09-19 07:00:00,25.171,40.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_409,Sogamoso,2025-08-22 11:00:00,2025-08-22 11:00:00,25.171,64.6,Pico de Demanda Inesperado,1,Pending...
Duitama_69,Duitama,2019-03-18 17:00:00,2019-03-18 17:00:00,25.166,62.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_377,Sogamoso,2025-05-12 09:00:00,2025-05-12 09:00:00,25.155,71.4,Pico de Demanda Inesperado,1,Pending...
Duitama_306,Duitama,2024-05-06 15:00:00,2024-05-06 15:00:00,25.136,54.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_391,Sogamoso,2025-05-30 07:00:00,2025-05-30 07:00:00,25.13,59.7,Pico de Demanda Inesperado,1,Pending...
Duitama_213,Duitama,2022-09-16 09:00:00,2022-09-16 09:00:00,25.129,75.0,Pico de Demanda Inesperado,1,Pending...
Duitama_369,Duitama,2025-04-21 08:00:00,2025-04-21 08:00:00,25.126,72.5,Pico de Demanda Inesperado,1,Pending...
Duitama_153,Duitama,2019-12-13 21:00:00,2019-12-13 21:00:00,25.105689572926224,3.9,Consumo Fantasma,1,Pending...
Duitama_297,Duitama,2024-04-18 09:00:00,2024-04-18 09:00:00,25.073,77.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_110,Sogamoso,2019-12-16 18:00:00,2019-12-16 18:00:00,25.041553550741625,4.2,Consumo Fantasma,1,Pending...
Duitama_144,Duitama,2019-09-30 11:00:00,2019-09-30 11:00:00,25.038,51.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_289,Sogamoso,2024-06-03 17:00:00,2024-06-03 17:00:00,25.031,68.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_386,Sogamoso,2025-05-23 10:00:00,2025-05-23 10:00:00,25.023,76.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_174,Sogamoso,2022-09-14 09:00:00,2022-09-14 09:00:00,25.015,73.3,Pico de Demanda Inesperado,1,Pending...
Duitama_301,Duitama,2024-04-23 17:00:00,2024-04-23 17:00:00,24.984,66.0,Pico de Demanda Inesperado,1,Pending...
Duitama_84,Duitama,2019-04-11 17:00:00,2019-04-11 17:00:00,24.974,68.5,Pico de Demanda Inesperado,1,Pending...
Duitama_215,Duitama,2022-09-26 16:00:00,2022-09-26 16:00:00,24.954,64.6,Pico de Demanda Inesperado,1,Pending...
Duitama_408,Duitama,2025-09-15 08:00:00,2025-09-15 08:00:00,24.938,51.2,Pico de Demanda Inesperado,1,Pending...
Duitama_46,Duitama,2019-01-24 09:00:00,2019-01-24 09:00:00,24.926,81.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_310,Sogamoso,2024-09-06 07:00:00,2024-09-06 07:00:00,24.924,55.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_323,Sogamoso,2024-09-25 10:00:00,2024-09-25 10:00:00,24.915,77.7,Pico de Demanda Inesperado,1,Pending...
Duitama_296,Duitama,2024-04-15 09:00:00,2024-04-15 09:00:00,24.911,75.4,Pico de Demanda Inesperado,1,Pending...
Duitama_92,Duitama,2019-04-29 10:00:00,2019-04-29 10:00:00,24.866,67.4,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_10,Chiquinquirá,2018-06-11 12:00:00,2018-06-11 12:00:00,24.86339793356219,50.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_172,Sogamoso,2022-09-07 08:00:00,2022-09-07 08:00:00,24.853,76.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_286,Sogamoso,2024-05-29 17:00:00,2024-05-29 17:00:00,24.834,70.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_308,Sogamoso,2024-09-02 08:00:00,2024-09-02 08:00:00,24.83,63.1,Pico de Demanda Inesperado,1,Pending...
Duitama_313,Duitama,2024-05-21 07:00:00,2024-05-21 07:00:00,24.799,41.650000000000006,Pico de Demanda Inesperado,1,Pending...
Sogamoso_258,Sogamoso,2024-01-13 03:00:00,2024-01-13 03:00:00,24.77788323731606,3.9,Consumo Fantasma,1,Pending...
Sogamoso_379,Sogamoso,2025-05-14 08:00:00,2025-05-14 08:00:00,24.776,80.3,Pico de Demanda Inesperado,1,Pending...
Duitama_131,Duitama,2019-09-12 17:00:00,2019-09-12 17:00:00,24.764,67.5,Pico de Demanda Inesperado,1,Pending...
Duitama_260,Duitama,2023-09-06 17:00:00,2023-09-06 17:00:00,24.752,73.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_246,Sogamoso,2023-09-29 09:00:00,2023-09-29 09:00:00,24.739,76.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_420,Sogamoso,2025-09-05 07:00:00,2025-09-05 07:00:00,24.738,73.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_232,Sogamoso,2023-08-28 10:00:00,2023-08-28 10:00:00,24.729,71.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_390,Sogamoso,2025-05-29 07:00:00,2025-05-29 07:00:00,24.666,43.900000000000006,Pico de Demanda Inesperado,1,Pending...
Duitama_41,Duitama,2019-01-18 08:00:00,2019-01-18 08:00:00,24.641,76.83333333333333,Pico de Demanda Inesperado,1,Pending...
Sogamoso_312,Sogamoso,2024-09-09 17:00:00,2024-09-09 17:00:00,24.608,76.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_381,Sogamoso,2025-05-16 08:00:00,2025-05-16 08:00:00,24.586,68.1,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_113,Chiquinquirá,2024-07-03 11:00:00,2024-07-03 11:00:00,24.58547517076227,4.8,Consumo Fantasma,1,Pending...
Sogamoso_35,Sogamoso,2018-09-25 08:00:00,2018-09-25 08:00:00,24.585,72.9,Pico de Demanda Inesperado,1,Pending...
Duitama_175,Duitama,2022-01-05 04:00:00,2022-01-05 04:00:00,24.55697027201356,4.1,Consumo Fantasma,1,Pending...
Sogamoso_204,Sogamoso,2023-04-03 10:00:00,2023-04-03 10:00:00,24.546,70.2,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_7,Chiquinquirá,2018-05-07 12:00:00,2018-05-07 12:00:00,24.542717822639204,51.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_170,Sogamoso,2022-09-05 16:00:00,2022-09-05 16:00:00,24.523,63.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_230,Sogamoso,2023-08-24 07:00:00,2023-08-24 07:00:00,24.519,55.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_91,Sogamoso,2019-08-23 09:00:00,2019-08-23 09:00:00,24.497,65.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_417,Sogamoso,2025-09-02 17:00:00,2025-09-02 17:00:00,24.486,67.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_269,Sogamoso,2024-04-10 09:00:00,2024-04-10 09:00:00,24.474,75.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_141,Sogamoso,2022-04-14 09:00:00,2022-04-14 09:00:00,24.445,77.4,Pico de Demanda Inesperado,1,Pending...
Duitama_206,Duitama,2022-08-22 17:00:00,2022-08-22 17:00:00,24.408,58.2,Pico de Demanda Inesperado,1,Pending...
Duitama_400,Duitama,2025-09-01 16:00:00,2025-09-01 16:00:00,24.394,75.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_318,Sogamoso,2024-09-19 07:00:00,2024-09-19 07:00:00,24.39,81.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_394,Sogamoso,2025-06-06 07:00:00,2025-06-06 07:00:00,24.378,71.8,Pico de Demanda Inesperado,1,Pending...
Duitama_142,Duitama,2019-09-27 07:00:00,2019-09-27 07:00:00,24.374,68.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_293,Sogamoso,2024-06-13 07:00:00,2024-06-13 07:00:00,24.365,69.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_432,Sogamoso,2025-09-29 17:00:00,2025-09-29 17:00:00,24.362,67.3,Pico de Demanda Inesperado,1,Pending...
Duitama_196,Duitama,2022-06-02 07:00:00,2022-06-02 07:00:00,24.361,80.6,Pico de Demanda Inesperado,1,Pending...
Duitama_403,Duitama,2025-09-08 17:00:00,2025-09-08 17:00:00,24.353,42.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_272,Sogamoso,2024-04-22 17:00:00,2024-04-22 17:00:00,24.319,66.1,Pico de Demanda Inesperado,1,Pending...
Duitama_139,Duitama,2019-09-23 17:00:00,2019-09-23 17:00:00,24.299,54.2,Pico de Demanda Inesperado,1,Pending...
Duitama_70,Duitama,2019-03-21 16:00:00,2019-03-21 16:00:00,24.288,75.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_153,Sogamoso,2022-06-14 17:00:00,2022-06-14 17:00:00,24.282,83.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_112,Sogamoso,2020-01-05 08:00:00,2020-01-05 08:00:00,24.236290161090572,4.9,Consumo Fantasma,1,Pending...
Sogamoso_209,Sogamoso,2023-04-11 08:00:00,2023-04-11 08:00:00,24.211,74.0,Pico de Demanda Inesperado,1,Pending...
Duitama_48,Duitama,2019-01-29 07:00:00,2019-01-29 07:00:00,24.21,73.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_206,Sogamoso,2023-04-06 16:00:00,2023-04-06 16:00:00,24.201,77.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_179,Sogamoso,2022-09-26 08:00:00,2022-09-26 08:00:00,24.196,66.3,Pico de Demanda Inesperado,1,Pending...
Duitama_177,Duitama,2022-01-13 00:00:00,2022-01-13 00:00:00,24.193532812967508,3.9,Consumo Fantasma,1,Pending...
Sogamoso_257,Sogamoso,2024-01-05 18:00:00,2024-01-05 18:00:00,24.193532812967508,4.0,Consumo Fantasma,1,Pending...
Duitama_97,Duitama,2019-05-13 09:00:00,2019-05-13 09:00:00,24.174,53.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_245,Sogamoso,2023-09-27 07:00:00,2023-09-27 07:00:00,24.174,76.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_314,Sogamoso,2024-09-12 07:00:00,2024-09-12 07:00:00,24.173,68.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_369,Sogamoso,2025-04-17 07:00:00,2025-04-17 07:00:00,24.121,51.2,Pico de Demanda Inesperado,1,Pending...
Duitama_291,Duitama,2024-04-08 08:00:00,2024-04-08 08:00:00,24.111,65.5,Pico de Demanda Inesperado,1,Pending...
Duitama_255,Duitama,2023-08-21 16:00:00,2023-08-21 16:00:00,24.111,53.9,Pico de Demanda Inesperado,1,Pending...
Duitama_79,Duitama,2019-04-01 17:00:00,2019-04-01 17:00:00,24.11,62.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_362,Sogamoso,2025-04-04 11:00:00,2025-04-04 11:00:00,24.1,67.2,Pico de Demanda Inesperado,1,Pending...
Duitama_56,Duitama,2019-02-14 17:00:00,2019-02-14 17:00:00,24.094,72.9,Pico de Demanda Inesperado,1,Pending...
Duitama_379,Duitama,2025-05-19 16:00:00,2025-05-19 16:00:00,24.091,44.166666666666664,Pico de Demanda Inesperado,1,Pending...
Sogamoso_373,Sogamoso,2025-04-28 17:00:00,2025-04-28 17:00:00,24.066,66.3,Pico de Demanda Inesperado,1,Pending...
Duitama_299,Duitama,2024-04-22 16:00:00,2024-04-22 16:00:00,24.064,74.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_278,Sogamoso,2024-05-09 07:00:00,2024-05-09 07:00:00,24.053,73.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_218,Sogamoso,2023-05-31 17:00:00,2023-05-31 17:00:00,24.045,81.3,Pico de Demanda Inesperado,1,Pending...
Duitama_77,Duitama,2019-03-29 07:00:00,2019-03-29 07:00:00,24.029,72.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_304,Sogamoso,2024-08-27 07:00:00,2024-08-27 07:00:00,24.018,70.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_268,Sogamoso,2024-04-05 07:00:00,2024-04-05 07:00:00,23.981,49.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_131,Sogamoso,2022-01-03 01:00:00,2022-01-03 01:00:00,23.965493622977828,3.8,Consumo Fantasma,1,Pending...
Sogamoso_360,Sogamoso,2025-04-03 07:00:00,2025-04-03 07:00:00,23.962,44.15,Pico de Demanda Inesperado,1,Pending...
Duitama_305,Duitama,2024-05-06 09:00:00,2024-05-06 09:00:00,23.945,69.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_125,Sogamoso,2021-08-13 10:00:00,2021-08-13 10:00:00,23.93698872422912,4.3,Consumo Fantasma,1,Pending...
Sogamoso_382,Sogamoso,2025-05-19 07:00:00,2025-05-19 07:00:00,23.924,76.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_376,Sogamoso,2025-05-06 17:00:00,2025-05-06 17:00:00,23.924,76.1,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_15,Chiquinquirá,2018-10-09 13:00:00,2018-10-09 13:00:00,23.922736274854767,45.6,Pico de Demanda Inesperado,1,Pending...
Duitama_67,Duitama,2019-03-12 07:00:00,2019-03-12 07:00:00,23.903,80.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_361,Sogamoso,2025-04-04 07:00:00,2025-04-04 07:00:00,23.875,68.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_173,Sogamoso,2022-09-12 07:00:00,2022-09-12 07:00:00,23.865,50.15,Pico de Demanda Inesperado,1,Pending...
Duitama_52,Duitama,2019-02-11 08:00:00,2019-02-11 08:00:00,23.841,67.4,Pico de Demanda Inesperado,1,Pending...
Duitama_76,Duitama,2019-03-28 16:00:00,2019-03-28 16:00:00,23.826,72.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_385,Sogamoso,2025-05-22 07:00:00,2025-05-22 07:00:00,23.819,39.25,Pico de Demanda Inesperado,1,Pending...
Sogamoso_371,Sogamoso,2025-04-21 07:00:00,2025-04-21 07:00:00,23.812,59.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_421,Sogamoso,2025-09-09 07:00:00,2025-09-09 07:00:00,23.804,39.25,Pico de Demanda Inesperado,1,Pending...
